danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.305,0.735,0,-5.458,1,0.0373,0.0527,5.29e-05,0.356,0.291,140.463,audio_features,2iWXhMiXeaHxac5Wom16As,spotify:track:2iWXhMiXeaHxac5Wom16As,https://api.spotify.com/v1/tracks/2iWXhMiXeaHxac5Wom16As,https://api.spotify.com/v1/audio-analysis/2iWXhMiXeaHxac5Wom16As,356773,4
0.605,0.816,5,-7.671,1,0.0286,0.276,1.49e-06,0.222,0.198,103.014,audio_features,0IgQKDMP4W6kQW3DBYrdF3,spotify:track:0IgQKDMP4W6kQW3DBYrdF3,https://api.spotify.com/v1/tracks/0IgQKDMP4W6kQW3DBYrdF3,https://api.spotify.com/v1/audio-analysis/0IgQKDMP4W6kQW3DBYrdF3,237840,4
0.911,0.49,9,-7.208,0,0.0394,0.029,0.00105,0.0751,0.842,102.046,audio_features,4au81WOeFQWUQvHh7WCGz2,spotify:track:4au81WOeFQWUQvHh7WCGz2,https://api.spotify.com/v1/tracks/4au81WOeFQWUQvHh7WCGz2,https://api.spotify.com/v1/audio-analysis/4au81WOeFQWUQvHh7WCGz2,235000,4
0.751,0.467,9,-13.652,1,0.036,0.173,0.0,0.217,0.568,98.783,audio_features,4rV3AYCf4BBBCkIpyLPwUP,spotify:track:4rV3AYCf4BBBCkIpyLPwUP,https://api.spotify.com/v1/tracks/4rV3AYCf4BBBCkIpyLPwUP,https://api.spotify.com/v1/audio-analysis/4rV3AYCf4BBBCkIpyLPwUP,222773,4
0.549,0.947,2,-5.141,1,0.0702,0.00191,0.0322,0.333,0.38,139.747,audio_features,2JjDgorBAd8Er6IS5Weyok,spotify:track:2JjDgorBAd8Er6IS5Weyok,https://api.spotify.com/v1/tracks/2JjDgorBAd8Er6IS5Weyok,https://api.spotify.com/v1/audio-analysis/2JjDgorBAd8Er6IS5Weyok,213413,4
0.464,0.654,7,-9.058,0,0.0608,0.0276,1.34e-06,0.328,0.53,169.512,audio_features,3dmqIB2Qxe2XZobw9gXxJ6,spotify:track:3dmqIB2Qxe2XZobw9gXxJ6,https://api.spotify.com/v1/tracks/3dmqIB2Qxe2XZobw9gXxJ6,https://api.spotify.com/v1/audio-analysis/3dmqIB2Qxe2XZobw9gXxJ6,273600,4
0.693,0.935,5,-4.5,1,0.067,0.0295,4.24e-05,0.429,0.675,95.558,audio_features,3I9a4Fj43MAkgT0pa54NF7,spotify:track:3I9a4Fj43MAkgT0pa54NF7,https://api.spotify.com/v1/tracks/3I9a4Fj43MAkgT0pa54NF7,https://api.spotify.com/v1/audio-analysis/3I9a4Fj43MAkgT0pa54NF7,246027,4
0.582,0.381,3,-10.045,1,0.0256,0.595,1.1e-05,0.132,0.283,141.947,audio_features,5o8gWPZxr4GZFslU85YMmu,spotify:track:5o8gWPZxr4GZFslU85YMmu,https://api.spotify.com/v1/tracks/5o8gWPZxr4GZFslU85YMmu,https://api.spotify.com/v1/audio-analysis/5o8gWPZxr4GZFslU85YMmu,249493,4
0.591,0.727,10,-8.058,0,0.054,0.00411,1.53e-06,0.0289,0.846,98.528,audio_features,2SPFC3GXog3hBb24Ww9sFV,spotify:track:2SPFC3GXog3hBb24Ww9sFV,https://api.spotify.com/v1/tracks/2SPFC3GXog3hBb24Ww9sFV,https://api.spotify.com/v1/audio-analysis/2SPFC3GXog3hBb24Ww9sFV,237533,4
0.712,0.811,7,-6.111,0,0.329,0.125,0.0,0.3,0.845,90.121,audio_features,5NpchUK2r1fNGdf2rOY5ml,spotify:track:5NpchUK2r1fNGdf2rOY5ml,https://api.spotify.com/v1/tracks/5NpchUK2r1fNGdf2rOY5ml,https://api.spotify.com/v1/audio-analysis/5NpchUK2r1fNGdf2rOY5ml,304360,4
0.679,0.468,4,-11.768,0,0.386,0.0149,1.46e-06,0.203,0.503,94.126,audio_features,4OxXBAN51tjVBEjSwuWWbv,spotify:track:4OxXBAN51tjVBEjSwuWWbv,https://api.spotify.com/v1/tracks/4OxXBAN51tjVBEjSwuWWbv,https://api.spotify.com/v1/audio-analysis/4OxXBAN51tjVBEjSwuWWbv,250840,4
0.306,0.763,5,-7.518,1,0.051,0.335,0.00593,0.0835,0.147,99.904,audio_features,7pzWp50ZQXM44dfDbyMY9l,spotify:track:7pzWp50ZQXM44dfDbyMY9l,https://api.spotify.com/v1/tracks/7pzWp50ZQXM44dfDbyMY9l,https://api.spotify.com/v1/audio-analysis/7pzWp50ZQXM44dfDbyMY9l,330267,4
0.769,0.702,1,-5.705,1,0.027,0.0581,2.09e-06,0.114,0.453,100.096,audio_features,0yv6BYFfviMImtUPwzEXQp,spotify:track:0yv6BYFfviMImtUPwzEXQp,https://api.spotify.com/v1/tracks/0yv6BYFfviMImtUPwzEXQp,https://api.spotify.com/v1/audio-analysis/0yv6BYFfviMImtUPwzEXQp,268413,4
0.889,0.453,4,-8.598,0,0.221,0.0141,0.000205,0.202,0.437,100.358,audio_features,3QRM0qZB7oMYavveH0iEqx,spotify:track:3QRM0qZB7oMYavveH0iEqx,https://api.spotify.com/v1/tracks/3QRM0qZB7oMYavveH0iEqx,https://api.spotify.com/v1/audio-analysis/3QRM0qZB7oMYavveH0iEqx,250467,4
0.7,0.469,3,-9.63,1,0.0311,0.537,0.00105,0.121,0.381,94.7,audio_features,1TuC2upbvZ6Ae0VE4kj8dT,spotify:track:1TuC2upbvZ6Ae0VE4kj8dT,https://api.spotify.com/v1/tracks/1TuC2upbvZ6Ae0VE4kj8dT,https://api.spotify.com/v1/audio-analysis/1TuC2upbvZ6Ae0VE4kj8dT,343893,4
0.631,0.519,8,-10.24,1,0.0392,0.00173,0.00017,0.285,0.43,78.127,audio_features,1yxGbG8BCdctZnMtAULXIg,spotify:track:1yxGbG8BCdctZnMtAULXIg,https://api.spotify.com/v1/tracks/1yxGbG8BCdctZnMtAULXIg,https://api.spotify.com/v1/audio-analysis/1yxGbG8BCdctZnMtAULXIg,371400,4
0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,audio_features,1hQFF33xi8ruavZNyovtUN,spotify:track:1hQFF33xi8ruavZNyovtUN,https://api.spotify.com/v1/tracks/1hQFF33xi8ruavZNyovtUN,https://api.spotify.com/v1/audio-analysis/1hQFF33xi8ruavZNyovtUN,197147,4
0.377,0.658,4,-5.589,1,0.0318,0.117,0.0,0.0677,0.307,143.713,audio_features,0Z2CgMqTyPxSMJVcZZ2rGX,spotify:track:0Z2CgMqTyPxSMJVcZZ2rGX,https://api.spotify.com/v1/tracks/0Z2CgMqTyPxSMJVcZZ2rGX,https://api.spotify.com/v1/audio-analysis/0Z2CgMqTyPxSMJVcZZ2rGX,353320,4
0.614,0.476,0,-9.648,1,0.0321,0.0448,0.0,0.0608,0.644,84.938,audio_features,4veE1jrMbVSy9FRCiYDGkD,spotify:track:4veE1jrMbVSy9FRCiYDGkD,https://api.spotify.com/v1/tracks/4veE1jrMbVSy9FRCiYDGkD,https://api.spotify.com/v1/audio-analysis/4veE1jrMbVSy9FRCiYDGkD,295000,4
0.68,0.801,10,-4.724,0,0.3,0.352,0.0,0.221,0.703,160.216,audio_features,06igE8VkBF90AOa5XoAIrS,spotify:track:06igE8VkBF90AOa5XoAIrS,https://api.spotify.com/v1/tracks/06igE8VkBF90AOa5XoAIrS,https://api.spotify.com/v1/audio-analysis/06igE8VkBF90AOa5XoAIrS,292183,4
0.483,0.673,7,-8.105,1,0.0438,0.0217,6.53e-06,0.209,0.558,189.704,audio_features,1UtxIyLkTt7iR5TcWLt8IT,spotify:track:1UtxIyLkTt7iR5TcWLt8IT,https://api.spotify.com/v1/tracks/1UtxIyLkTt7iR5TcWLt8IT,https://api.spotify.com/v1/audio-analysis/1UtxIyLkTt7iR5TcWLt8IT,220733,4
0.713,0.677,6,-6.761,1,0.0253,0.0282,5.99e-05,0.144,0.522,124.152,audio_features,2CD8UvBi01dwnriCM8TivL,spotify:track:2CD8UvBi01dwnriCM8TivL,https://api.spotify.com/v1/tracks/2CD8UvBi01dwnriCM8TivL,https://api.spotify.com/v1/audio-analysis/2CD8UvBi01dwnriCM8TivL,338732,4
0.683,0.772,7,-7.907,0,0.031,0.0222,0.0156,0.203,0.738,123.869,audio_features,0OTO8ZF2YqFQVw9hnZylTd,spotify:track:0OTO8ZF2YqFQVw9hnZylTd,https://api.spotify.com/v1/tracks/0OTO8ZF2YqFQVw9hnZylTd,https://api.spotify.com/v1/audio-analysis/0OTO8ZF2YqFQVw9hnZylTd,270373,4
0.741,0.592,4,-7.819,1,0.0298,0.138,0.0,0.224,0.27,128.137,audio_features,27sYHmgfRvHFyQ5vrm5nQp,spotify:track:27sYHmgfRvHFyQ5vrm5nQp,https://api.spotify.com/v1/tracks/27sYHmgfRvHFyQ5vrm5nQp,https://api.spotify.com/v1/audio-analysis/27sYHmgfRvHFyQ5vrm5nQp,342360,4
0.891,0.837,6,-5.402,1,0.0638,0.283,0.0,0.412,0.767,103.05,audio_features,0oZiK5HCMPn241PbUCslkF,spotify:track:0oZiK5HCMPn241PbUCslkF,https://api.spotify.com/v1/tracks/0oZiK5HCMPn241PbUCslkF,https://api.spotify.com/v1/audio-analysis/0oZiK5HCMPn241PbUCslkF,287080,4
0.703,0.469,11,-6.515,0,0.0415,0.177,0.0,0.726,0.661,86.038,audio_features,6N9uyMZf9pbNOuomveWscp,spotify:track:6N9uyMZf9pbNOuomveWscp,https://api.spotify.com/v1/tracks/6N9uyMZf9pbNOuomveWscp,https://api.spotify.com/v1/audio-analysis/6N9uyMZf9pbNOuomveWscp,291667,4
0.652,0.543,0,-6.115,1,0.0553,0.131,0.0,0.16,0.376,80.99,audio_features,38Sm2MW5sdPK3g4SBrnneH,spotify:track:38Sm2MW5sdPK3g4SBrnneH,https://api.spotify.com/v1/tracks/38Sm2MW5sdPK3g4SBrnneH,https://api.spotify.com/v1/audio-analysis/38Sm2MW5sdPK3g4SBrnneH,237520,4
0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,audio_features,6qspW4YKycviDFjHBOaqUY,spotify:track:6qspW4YKycviDFjHBOaqUY,https://api.spotify.com/v1/tracks/6qspW4YKycviDFjHBOaqUY,https://api.spotify.com/v1/audio-analysis/6qspW4YKycviDFjHBOaqUY,279507,4
0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,audio_features,1aWV3uY3SIEZVbmv45oFWS,spotify:track:1aWV3uY3SIEZVbmv45oFWS,https://api.spotify.com/v1/tracks/1aWV3uY3SIEZVbmv45oFWS,https://api.spotify.com/v1/audio-analysis/1aWV3uY3SIEZVbmv45oFWS,268533,4
0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,audio_features,3YKptz29AsOlm7WAVnztBh,spotify:track:3YKptz29AsOlm7WAVnztBh,https://api.spotify.com/v1/tracks/3YKptz29AsOlm7WAVnztBh,https://api.spotify.com/v1/audio-analysis/3YKptz29AsOlm7WAVnztBh,288427,3
0.632,0.513,8,-8.246,1,0.0336,0.377,0.0,0.118,0.185,116.629,audio_features,4Gmkqn3V7IMTkOmmiX7cbb,spotify:track:4Gmkqn3V7IMTkOmmiX7cbb,https://api.spotify.com/v1/tracks/4Gmkqn3V7IMTkOmmiX7cbb,https://api.spotify.com/v1/audio-analysis/4Gmkqn3V7IMTkOmmiX7cbb,329800,4
0.813,0.882,7,-7.575,1,0.0402,0.0908,0.00457,0.147,0.874,125.983,audio_features,3pEuO9J2MTEmec8kUfYYvl,spotify:track:3pEuO9J2MTEmec8kUfYYvl,https://api.spotify.com/v1/tracks/3pEuO9J2MTEmec8kUfYYvl,https://api.spotify.com/v1/audio-analysis/3pEuO9J2MTEmec8kUfYYvl,236933,4
0.669,0.727,7,-7.588,1,0.0353,0.139,0.0,0.123,0.807,102.322,audio_features,6xkryXuiZU360Lngd4sx13,spotify:track:6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/tracks/6xkryXuiZU360Lngd4sx13,https://api.spotify.com/v1/audio-analysis/6xkryXuiZU360Lngd4sx13,243493,4
0.549,0.408,8,-7.698,1,0.024,0.338,0.0,0.0764,0.32,80.133,audio_features,7izFzcBTx3DVXFeFYDeZKB,spotify:track:7izFzcBTx3DVXFeFYDeZKB,https://api.spotify.com/v1/tracks/7izFzcBTx3DVXFeFYDeZKB,https://api.spotify.com/v1/audio-analysis/7izFzcBTx3DVXFeFYDeZKB,320467,4
0.731,0.355,8,-12.741,1,0.0603,0.00864,5.14e-05,0.0579,0.529,175.72,audio_features,0JCAezTC5IlK1a9o0YBEsD,spotify:track:0JCAezTC5IlK1a9o0YBEsD,https://api.spotify.com/v1/tracks/0JCAezTC5IlK1a9o0YBEsD,https://api.spotify.com/v1/audio-analysis/0JCAezTC5IlK1a9o0YBEsD,258467,4
0.791,0.702,1,-7.333,1,0.0625,0.0176,0.0,0.423,0.788,103.646,audio_features,6aJ90LBl96bly9zuEH1U2X,spotify:track:6aJ90LBl96bly9zuEH1U2X,https://api.spotify.com/v1/tracks/6aJ90LBl96bly9zuEH1U2X,https://api.spotify.com/v1/audio-analysis/6aJ90LBl96bly9zuEH1U2X,237547,4
0.587,0.369,0,-12.994,1,0.0262,0.465,0.0,0.079,0.529,89.592,audio_features,1i1H1aogIEHNLtNLxCxQsF,spotify:track:1i1H1aogIEHNLtNLxCxQsF,https://api.spotify.com/v1/tracks/1i1H1aogIEHNLtNLxCxQsF,https://api.spotify.com/v1/audio-analysis/1i1H1aogIEHNLtNLxCxQsF,201387,4
0.655,0.837,11,-6.04,0,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,audio_features,6Vas6h9lB5mmeVDXdFqlQA,spotify:track:6Vas6h9lB5mmeVDXdFqlQA,https://api.spotify.com/v1/tracks/6Vas6h9lB5mmeVDXdFqlQA,https://api.spotify.com/v1/audio-analysis/6Vas6h9lB5mmeVDXdFqlQA,253613,4
0.592,0.905,7,-5.648,1,0.0851,0.0675,0.0,0.0904,0.814,151.958,audio_features,3y8rEUEUdmAcPCpPoLotnO,spotify:track:3y8rEUEUdmAcPCpPoLotnO,https://api.spotify.com/v1/tracks/3y8rEUEUdmAcPCpPoLotnO,https://api.spotify.com/v1/audio-analysis/3y8rEUEUdmAcPCpPoLotnO,280093,4
0.635,0.712,8,-4.998,1,0.0283,0.0811,0.0,0.322,0.423,91.024,audio_features,70d8omRI2p7qesFOiy55Ro,spotify:track:70d8omRI2p7qesFOiy55Ro,https://api.spotify.com/v1/tracks/70d8omRI2p7qesFOiy55Ro,https://api.spotify.com/v1/audio-analysis/70d8omRI2p7qesFOiy55Ro,257960,4
0.566,0.477,7,-10.183,1,0.0327,0.535,7.71e-06,0.0849,0.35,145.459,audio_features,6a5Gi94rOk6cpK5NDk1s1x,spotify:track:6a5Gi94rOk6cpK5NDk1s1x,https://api.spotify.com/v1/tracks/6a5Gi94rOk6cpK5NDk1s1x,https://api.spotify.com/v1/audio-analysis/6a5Gi94rOk6cpK5NDk1s1x,293173,3
0.377,0.658,4,-5.589,1,0.0318,0.117,0.0,0.0677,0.307,143.713,audio_features,0Z2CgMqTyPxSMJVcZZ2rGX,spotify:track:0Z2CgMqTyPxSMJVcZZ2rGX,https://api.spotify.com/v1/tracks/0Z2CgMqTyPxSMJVcZZ2rGX,https://api.spotify.com/v1/audio-analysis/0Z2CgMqTyPxSMJVcZZ2rGX,353320,4
0.696,0.583,9,-10.2,1,0.294,0.147,0.0,0.37,0.427,88.03,audio_features,10H384Dptw1zuGuWsMWpZ8,spotify:track:10H384Dptw1zuGuWsMWpZ8,https://api.spotify.com/v1/tracks/10H384Dptw1zuGuWsMWpZ8,https://api.spotify.com/v1/audio-analysis/10H384Dptw1zuGuWsMWpZ8,278520,4
0.592,0.886,7,-10.057,1,0.0312,0.0128,0.0,0.218,0.924,137.294,audio_features,1b5HnOUkPi536sjGJRGWTB,spotify:track:1b5HnOUkPi536sjGJRGWTB,https://api.spotify.com/v1/tracks/1b5HnOUkPi536sjGJRGWTB,https://api.spotify.com/v1/audio-analysis/1b5HnOUkPi536sjGJRGWTB,222387,4
0.623,0.669,0,-9.985,1,0.0412,0.211,3.2e-06,0.111,0.492,94.028,audio_features,6CU0zWIWVTEnmWpSjVHM93,spotify:track:6CU0zWIWVTEnmWpSjVHM93,https://api.spotify.com/v1/tracks/6CU0zWIWVTEnmWpSjVHM93,https://api.spotify.com/v1/audio-analysis/6CU0zWIWVTEnmWpSjVHM93,245200,4
0.64,0.421,11,-9.33,1,0.0274,0.634,5.44e-05,0.109,0.23,119.478,audio_features,3KtIVDOChQMVi3SxHc6RrK,spotify:track:3KtIVDOChQMVi3SxHc6RrK,https://api.spotify.com/v1/tracks/3KtIVDOChQMVi3SxHc6RrK,https://api.spotify.com/v1/audio-analysis/3KtIVDOChQMVi3SxHc6RrK,295987,4
0.723,0.624,0,-6.95,1,0.242,0.122,0.0,0.148,0.66,90.937,audio_features,5jcczlLcG8iAHCFazLinKk,spotify:track:5jcczlLcG8iAHCFazLinKk,https://api.spotify.com/v1/tracks/5jcczlLcG8iAHCFazLinKk,https://api.spotify.com/v1/audio-analysis/5jcczlLcG8iAHCFazLinKk,268960,4
0.889,0.453,4,-8.598,0,0.221,0.0141,0.000205,0.202,0.437,100.358,audio_features,3QRM0qZB7oMYavveH0iEqx,spotify:track:3QRM0qZB7oMYavveH0iEqx,https://api.spotify.com/v1/tracks/3QRM0qZB7oMYavveH0iEqx,https://api.spotify.com/v1/audio-analysis/3QRM0qZB7oMYavveH0iEqx,250467,4
0.585,0.677,11,-8.076,0,0.0596,0.00266,6.17e-05,0.091,0.567,188.271,audio_features,4GAGWckW9edK3zB6ZS7Tz5,spotify:track:4GAGWckW9edK3zB6ZS7Tz5,https://api.spotify.com/v1/tracks/4GAGWckW9edK3zB6ZS7Tz5,https://api.spotify.com/v1/audio-analysis/4GAGWckW9edK3zB6ZS7Tz5,271093,4
0.491,0.458,11,-8.159,1,0.027,0.653,0.0,0.164,0.238,141.724,audio_features,7qnNnQTGxdzI2wZWpa0vDD,spotify:track:7qnNnQTGxdzI2wZWpa0vDD,https://api.spotify.com/v1/tracks/7qnNnQTGxdzI2wZWpa0vDD,https://api.spotify.com/v1/audio-analysis/7qnNnQTGxdzI2wZWpa0vDD,267493,4
0.52,0.449,5,-8.957,0,0.0331,0.205,0.000687,0.191,0.364,189.243,audio_features,6dW75XbJ1WAMljOXWjTK46,spotify:track:6dW75XbJ1WAMljOXWjTK46,https://api.spotify.com/v1/tracks/6dW75XbJ1WAMljOXWjTK46,https://api.spotify.com/v1/audio-analysis/6dW75XbJ1WAMljOXWjTK46,303960,3
0.787,0.86,1,-4.974,1,0.0344,0.364,0.041,0.0612,0.862,109.154,audio_features,6ayyzu6smOchwXO1vxwfn6,spotify:track:6ayyzu6smOchwXO1vxwfn6,https://api.spotify.com/v1/tracks/6ayyzu6smOchwXO1vxwfn6,https://api.spotify.com/v1/audio-analysis/6ayyzu6smOchwXO1vxwfn6,214933,4
0.58,0.266,2,-15.269,1,0.0317,0.794,0.000172,0.11,0.581,154.595,audio_features,25IRjWUZ60n7KXxcB4DiX9,spotify:track:25IRjWUZ60n7KXxcB4DiX9,https://api.spotify.com/v1/tracks/25IRjWUZ60n7KXxcB4DiX9,https://api.spotify.com/v1/audio-analysis/25IRjWUZ60n7KXxcB4DiX9,189827,3
0.579,0.241,7,-18.092,0,0.0469,0.395,2.59e-05,0.104,0.135,83.965,audio_features,7xG1fakElLbxwyr9eyGEK6,spotify:track:7xG1fakElLbxwyr9eyGEK6,https://api.spotify.com/v1/tracks/7xG1fakElLbxwyr9eyGEK6,https://api.spotify.com/v1/audio-analysis/7xG1fakElLbxwyr9eyGEK6,257867,4
0.665,0.452,6,-8.486,0,0.0257,0.14,8.03e-06,0.125,0.304,136.12,audio_features,4mKbb9uvBMlVvOUv8fdBt8,spotify:track:4mKbb9uvBMlVvOUv8fdBt8,https://api.spotify.com/v1/tracks/4mKbb9uvBMlVvOUv8fdBt8,https://api.spotify.com/v1/audio-analysis/4mKbb9uvBMlVvOUv8fdBt8,272360,4
0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272,audio_features,1OFKUn2VLafrHj7ybnap0Q,spotify:track:1OFKUn2VLafrHj7ybnap0Q,https://api.spotify.com/v1/tracks/1OFKUn2VLafrHj7ybnap0Q,https://api.spotify.com/v1/audio-analysis/1OFKUn2VLafrHj7ybnap0Q,229587,4
0.687,0.583,7,-10.224,1,0.0639,0.225,0.0,0.105,0.211,95.138,audio_features,0BTGqPIW9acmhhUmENkq5r,spotify:track:0BTGqPIW9acmhhUmENkq5r,https://api.spotify.com/v1/tracks/0BTGqPIW9acmhhUmENkq5r,https://api.spotify.com/v1/audio-analysis/0BTGqPIW9acmhhUmENkq5r,304160,4
0.623,0.797,11,-10.826,1,0.0509,0.296,8.34e-05,0.613,0.802,89.274,audio_features,1QlIB0pkLKR8vEDSW7r42t,spotify:track:1QlIB0pkLKR8vEDSW7r42t,https://api.spotify.com/v1/tracks/1QlIB0pkLKR8vEDSW7r42t,https://api.spotify.com/v1/audio-analysis/1QlIB0pkLKR8vEDSW7r42t,300800,4
0.583,0.692,10,-7.932,0,0.362,0.193,0.0,0.121,0.595,174.141,audio_features,7vfvZp6KZJpxiaW6rI9ieM,spotify:track:7vfvZp6KZJpxiaW6rI9ieM,https://api.spotify.com/v1/tracks/7vfvZp6KZJpxiaW6rI9ieM,https://api.spotify.com/v1/audio-analysis/7vfvZp6KZJpxiaW6rI9ieM,253533,4
0.807,0.651,5,-6.714,0,0.0477,0.0236,6.65e-06,0.174,0.829,91.028,audio_features,17aVK3oQdgwVG2l0HpP67W,spotify:track:17aVK3oQdgwVG2l0HpP67W,https://api.spotify.com/v1/tracks/17aVK3oQdgwVG2l0HpP67W,https://api.spotify.com/v1/audio-analysis/17aVK3oQdgwVG2l0HpP67W,313293,4
0.721,0.924,1,-8.282,1,0.0396,0.000683,0.00382,0.0817,0.694,130.947,audio_features,0ibYVniVLMJWvc3eNfYk8T,spotify:track:0ibYVniVLMJWvc3eNfYk8T,https://api.spotify.com/v1/tracks/0ibYVniVLMJWvc3eNfYk8T,https://api.spotify.com/v1/audio-analysis/0ibYVniVLMJWvc3eNfYk8T,244133,4
0.646,0.721,10,-9.158,1,0.0413,0.589,2.04e-06,0.277,0.7,83.72,audio_features,4x6gUDeNzAB273nhsNIeuG,spotify:track:4x6gUDeNzAB273nhsNIeuG,https://api.spotify.com/v1/tracks/4x6gUDeNzAB273nhsNIeuG,https://api.spotify.com/v1/audio-analysis/4x6gUDeNzAB273nhsNIeuG,248893,4
0.748,0.546,7,-9.383,1,0.225,0.00631,0.00919,0.0585,0.878,95.939,audio_features,6EVfqtvyixYMCmxo7JHAwu,spotify:track:6EVfqtvyixYMCmxo7JHAwu,https://api.spotify.com/v1/tracks/6EVfqtvyixYMCmxo7JHAwu,https://api.spotify.com/v1/audio-analysis/6EVfqtvyixYMCmxo7JHAwu,239067,4
0.687,0.499,0,-7.614,1,0.0278,0.587,0.00362,0.187,0.338,121.981,audio_features,4wx38D1Y9vv9WG3T0J6lTA,spotify:track:4wx38D1Y9vv9WG3T0J6lTA,https://api.spotify.com/v1/tracks/4wx38D1Y9vv9WG3T0J6lTA,https://api.spotify.com/v1/audio-analysis/4wx38D1Y9vv9WG3T0J6lTA,249973,4
0.711,0.654,4,-9.658,0,0.0569,0.165,6.95e-06,0.306,0.623,95.019,audio_features,3pcKsvuAOIgNBuaQOhStSg,spotify:track:3pcKsvuAOIgNBuaQOhStSg,https://api.spotify.com/v1/tracks/3pcKsvuAOIgNBuaQOhStSg,https://api.spotify.com/v1/audio-analysis/3pcKsvuAOIgNBuaQOhStSg,309947,4
0.714,0.825,11,-5.447,0,0.0751,0.0128,0.000569,0.049,0.751,94.074,audio_features,3ldG6XCLDXxWg1N6XhrSKo,spotify:track:3ldG6XCLDXxWg1N6XhrSKo,https://api.spotify.com/v1/tracks/3ldG6XCLDXxWg1N6XhrSKo,https://api.spotify.com/v1/audio-analysis/3ldG6XCLDXxWg1N6XhrSKo,258560,4
0.614,0.476,0,-9.648,1,0.0321,0.0448,0.0,0.0608,0.644,84.938,audio_features,4veE1jrMbVSy9FRCiYDGkD,spotify:track:4veE1jrMbVSy9FRCiYDGkD,https://api.spotify.com/v1/tracks/4veE1jrMbVSy9FRCiYDGkD,https://api.spotify.com/v1/audio-analysis/4veE1jrMbVSy9FRCiYDGkD,295000,4
0.713,0.378,7,-9.04,0,0.0298,0.00561,0.00183,0.0845,0.29,99.055,audio_features,5u3rsmRYRSKJpFHXPT4p07,spotify:track:5u3rsmRYRSKJpFHXPT4p07,https://api.spotify.com/v1/tracks/5u3rsmRYRSKJpFHXPT4p07,https://api.spotify.com/v1/audio-analysis/5u3rsmRYRSKJpFHXPT4p07,260067,4
0.67,0.468,1,-6.725,0,0.0328,0.324,0.0,0.0516,0.488,140.069,audio_features,2rkVoKVEMuct8SmEIGKzBw,spotify:track:2rkVoKVEMuct8SmEIGKzBw,https://api.spotify.com/v1/tracks/2rkVoKVEMuct8SmEIGKzBw,https://api.spotify.com/v1/audio-analysis/2rkVoKVEMuct8SmEIGKzBw,299800,4
0.78,0.575,9,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492,audio_features,2g8HN35AnVGIk7B8yMucww,spotify:track:2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/tracks/2g8HN35AnVGIk7B8yMucww,https://api.spotify.com/v1/audio-analysis/2g8HN35AnVGIk7B8yMucww,252747,4
0.363,0.388,11,-8.608,0,0.034,0.749,0.0,0.363,0.348,76.099,audio_features,24el31KZqITunBzcrRh19h,spotify:track:24el31KZqITunBzcrRh19h,https://api.spotify.com/v1/tracks/24el31KZqITunBzcrRh19h,https://api.spotify.com/v1/audio-analysis/24el31KZqITunBzcrRh19h,162093,4
0.703,0.469,11,-6.515,0,0.0415,0.177,0.0,0.726,0.661,86.038,audio_features,6N9uyMZf9pbNOuomveWscp,spotify:track:6N9uyMZf9pbNOuomveWscp,https://api.spotify.com/v1/tracks/6N9uyMZf9pbNOuomveWscp,https://api.spotify.com/v1/audio-analysis/6N9uyMZf9pbNOuomveWscp,291667,4
0.559,0.49,2,-8.06,1,0.0247,0.104,0.0,0.099,0.201,142.445,audio_features,7dfl9X38RhIvB3oSmmneq3,spotify:track:7dfl9X38RhIvB3oSmmneq3,https://api.spotify.com/v1/tracks/7dfl9X38RhIvB3oSmmneq3,https://api.spotify.com/v1/audio-analysis/7dfl9X38RhIvB3oSmmneq3,236760,3
0.778,0.568,6,-6.096,1,0.074,0.368,0.0,0.115,0.34,84.121,audio_features,6iXcPsToMyTheci6e1L2ya,spotify:track:6iXcPsToMyTheci6e1L2ya,https://api.spotify.com/v1/tracks/6iXcPsToMyTheci6e1L2ya,https://api.spotify.com/v1/audio-analysis/6iXcPsToMyTheci6e1L2ya,278733,4
0.571,0.553,0,-8.584,1,0.0279,0.0319,0.0,0.109,0.209,126.215,audio_features,2kQLJexCx8wPTAqK0x0ijO,spotify:track:2kQLJexCx8wPTAqK0x0ijO,https://api.spotify.com/v1/tracks/2kQLJexCx8wPTAqK0x0ijO,https://api.spotify.com/v1/audio-analysis/2kQLJexCx8wPTAqK0x0ijO,264560,4
